"id","parent_id","usuario_id","tipo_sigo_id","tipo_marca_id","clase_id","pais_id","numero_solicitud","nombre","numero_registro","fecha_registro","numero_renovacion","numero_publicacion","numero_gaceta","fecha_publicacion","fecha_importacion","activo","valido","importado","activa","created_at","updated_at","anterior","propia"
20847,0,1,3,1,38,,"0679-2009","CY°ZONE",,,,"134790","0031",29/05/2009,07/08/2010,1,1,0,1,07/08/2010,07/08/2010,0,1
19914,0,1,1,1,1,,"4441-1997","BONDO","75176-C",04/10/1999,,"80983",,,07/08/2010,1,1,0,1,07/08/2010,07/08/2010,0,1
19915,0,1,1,1,2,,"4442-1997","BONDO","75177-C",04/10/1999,,"80984",,,07/08/2010,1,1,0,1,07/08/2010,07/08/2010,0,1
19916,0,1,1,1,21,,"4446-1997","BONDO","75181-C",04/10/1999,,"80988",,,07/08/2010,1,1,0,1,07/08/2010,07/08/2010,0,1
19917,0,1,1,1,1,,"4440-1997","DYNATRON","75175-C",,,"80982",,,07/08/2010,1,1,0,1,07/08/2010,07/08/2010,0,1
19918,0,1,1,1,2,,"4443-1997","DYNATRON","75178-C",04/10/1999,,"80985",,,07/08/2010,1,1,0,1,07/08/2010,07/08/2010,0,1
19919,0,1,1,1,17,,"4444-1997","DYNATRON","75179-C",04/10/1999,,"80986",,,07/08/2010,1,1,0,1,07/08/2010,07/08/2010,0,1
19920,0,1,1,1,21,,"4445-1997","DYNATRON","75180-C",04/10/1999,,"80987",,,07/08/2010,1,1,0,1,07/08/2010,07/08/2010,0,1
19921,0,1,1,1,3,,"4749-1997","MAR-HYDE","72428-C",07/04/1999,,"81100",,,07/08/2010,1,1,0,1,07/08/2010,07/08/2010,0,1
19922,0,1,1,1,2,,"3534-1997","MAR-HYDE","72373-C",07/04/1999,"74603-A","80664",,,07/08/2010,1,1,0,1,07/08/2010,07/08/2010,0,1
19928,0,1,1,1,5,,"0764-2008","PROFENOLITO",,,,"128883","3108",25/07/2008,07/08/2010,1,1,0,1,07/08/2010,07/08/2010,0,1
19929,0,1,1,1,5,,"0763-2008","RIMOGRAS",,,,"128882","3108",25/07/2008,07/08/2010,1,1,0,1,07/08/2010,07/08/2010,0,1
19930,0,1,1,1,5,,"0765-2008","SULBUXIN",,,,"128884","3108",25/07/2008,07/08/2010,1,1,0,1,07/08/2010,07/08/2010,0,1
19931,0,1,1,1,5,,,"XYLESTESIN","34899-C",21/06/1978,"73493-A","34861",,,07/08/2010,1,1,0,1,07/08/2010,07/08/2010,0,1
19932,0,1,1,1,17,,"1646-1996","SCOTCHLITE","68213-C",19/10/1998,"71721-A","73587",,,07/08/2010,1,1,0,1,07/08/2010,07/08/2010,0,1
19933,0,1,1,3,32,,"0824-2008","EJERCITA TU SALUD EMOCIONAL",,,,"128896","3108",25/07/2008,07/08/2010,1,1,0,1,07/08/2010,07/08/2010,0,1
19934,0,1,1,1,5,,"0913-2008","TAXONID",,,,"128933","3108",25/07/2008,07/08/2010,1,1,0,1,07/08/2010,07/08/2010,0,1
20780,0,1,3,1,32,,"0148-2009","YO CONOZCO A HUGO","120502-C",19/11/2009,,"134444","22",21/04/2009,07/08/2010,1,1,0,1,07/08/2010,07/08/2010,0,1
20781,0,1,1,1,5,,,"ULTIDINE","45873-C",03/08/1987,"51703-A","45478",,,07/08/2010,1,1,0,1,07/08/2010,07/08/2010,0,1
20782,0,1,1,1,5,,,"ZEBOXANE","46004-C",15/09/1987,"51904-A","46174",,,07/08/2010,1,1,0,1,07/08/2010,07/08/2010,0,1
20783,0,1,1,1,5,,,"ZEBOXIN","46002-C",15/09/1987,"51917-A","46171",,,07/08/2010,1,1,0,1,07/08/2010,07/08/2010,0,1
20784,0,1,1,1,5,,,"SEMPRAIR","30464-C",08/04/1975,"48099-A","29939",,,07/08/2010,1,1,0,1,07/08/2010,07/08/2010,0,1
20785,0,1,1,1,5,,,"ACULAR - 666","49603-C",29/12/1989,"55877-A","51080",,,07/08/2010,0,1,0,0,07/08/2010,07/08/2010,0,1
20786,0,1,3,1,3,,"0187-2009","EAU DU SOLEIL","120511-C",20/11/2009,,"134458","22",21/04/2009,07/08/2010,1,1,0,1,07/08/2010,07/08/2010,0,1
20787,0,1,1,1,7,,"0189-2009","LINGONG",,,,,,,07/08/2010,1,1,0,1,07/08/2010,07/08/2010,0,1
20788,0,1,1,2,35,,"0190-2009","LINGONG",,,,,,,07/08/2010,1,1,0,1,07/08/2010,07/08/2010,0,1
20789,0,1,1,2,37,,"0188-2009","LINGONG",,,,,,,07/08/2010,1,1,0,1,07/08/2010,07/08/2010,0,1
21768,0,1,5,1,,,,"PEDRITO EL BUENOP",,,,,,,07/08/2010,1,1,0,1,07/08/2010,07/08/2010,0,1
14727,0,1,1,4,,,,"ANSIDAN GENTAMICOL - 666",,,,,,,07/08/2010,0,1,0,0,07/08/2010,07/08/2010,0,1
14728,0,1,1,4,,,,"BETAMEX GLAUCOL - 666",,,,,,,07/08/2010,0,1,0,0,07/08/2010,07/08/2010,0,1
14729,0,1,1,4,,,,"CLOREX LUBRICOL - 666",,,,,,,07/08/2010,0,1,0,0,07/08/2010,07/08/2010,0,1
14730,0,1,1,4,,,,"DICLOGEL NAFAZOL - 666",,,,,,,07/08/2010,0,1,0,0,07/08/2010,07/08/2010,0,1
14731,0,1,1,4,,,,"FLUIMUX NEOBET - 666",,,,,,,07/08/2010,0,1,0,0,07/08/2010,07/08/2010,0,1
14732,0,1,1,4,,,,"IBUFEN",,,,,,,07/08/2010,1,1,0,1,07/08/2010,07/08/2010,0,1
14733,0,1,1,1,5,,"3871-2003","SIGMOCAIN","98356-C",11/03/2005,,"108233","2668",21/10/2004,07/08/2010,1,1,0,1,07/08/2010,07/08/2010,0,1
14734,0,1,1,4,,,,"BACTICOR SIGMOFENAC - 666",,,,,,,07/08/2010,0,1,0,0,07/08/2010,07/08/2010,0,1
14735,0,1,1,4,,,,"BETACOR TERRAMICOL - 666",,,,,,,07/08/2010,0,1,0,0,07/08/2010,07/08/2010,0,1
14736,0,1,1,4,,,,"CIPROCOL TOBRACOL - 666",,,,,,,07/08/2010,0,1,0,0,07/08/2010,07/08/2010,0,1
14737,0,1,1,1,5,,"3877-2003","CLORACOL","98367-C",11/03/2005,,"108239","2668",21/10/2004,07/08/2010,1,1,0,1,07/08/2010,07/08/2010,0,1
14738,0,1,1,3,32,,"2657-2002","HEY NO TE RINDAS - 666","95018-C",26/07/2004,,"102595","2461",10/02/2003,07/08/2010,0,1,0,0,07/08/2010,07/08/2010,0,1
14739,0,1,1,1,25,,,"VIVA","37388-C",13/06/1980,"41931-A","37241",,,07/08/2010,1,1,0,1,07/08/2010,07/08/2010,0,1
14740,0,1,0,1,3,,"0085-1989","EFECTO","49784-C",16/02/1990,"56342-A","50220","1593",21/04/1989,07/08/2010,1,1,0,1,07/08/2010,07/08/2010,0,1
14741,0,1,0,1,5,,"0084-1989","EFECTO","49783-C",16/02/1990,"56341-A","50219","1593",21/04/1989,07/08/2010,1,1,0,1,07/08/2010,07/08/2010,0,1
14742,0,1,3,1,16,,,"DACTYLO","23935-C",10/12/1969,"63162-A","22617",,,07/08/2010,1,1,0,1,07/08/2010,07/08/2010,0,1
14743,0,1,3,1,12,,"2786-2002","PIGOZZI","96093-C",01/09/2004,,"103325","2461",10/02/2003,07/08/2010,1,1,0,1,07/08/2010,07/08/2010,0,1
14745,0,1,1,1,25,,,"DOCOMA","21848-C",05/11/1968,"54581-A","20554",,,07/08/2010,1,1,0,1,07/08/2010,07/08/2010,0,1
14746,0,1,1,1,25,,,"MADOCO","21849-C",05/11/1968,"54582-A","20551",,,07/08/2010,1,1,0,1,07/08/2010,07/08/2010,0,1
14747,0,1,1,1,25,,,"PERMANENT PRESS","21844-C",05/11/1968,"54583-A","20547",,,07/08/2010,1,1,0,1,07/08/2010,07/08/2010,0,1
14748,0,1,1,1,5,,"2670-2002","DEZARTAL","99452-C",16/05/2005,,"103081","2461",10/02/2003,07/08/2010,1,1,0,1,07/08/2010,07/08/2010,0,1
14749,0,1,3,1,3,,"2679-2002","GRAZZIA","95025-C",26/07/2004,,"103671","2461",10/02/2003,07/08/2010,1,1,0,1,07/08/2010,07/08/2010,0,1
14750,0,1,3,1,6,,"2669-2002","DISEÑO","92873-C",12/02/2004,,"105861","2505",25/07/2003,07/08/2010,1,1,0,1,07/08/2010,07/08/2010,0,1
14751,0,1,2,1,21,,"2591-2002","DISEÑO DE VASO","95027-C",26/07/2004,,"103239","2461",10/02/2003,07/08/2010,1,1,0,1,07/08/2010,07/08/2010,0,1
14752,0,1,2,1,32,,"2592-2002","DISEÑO DE BOTELLA","98230-C",09/03/2005,,"103241","2461",10/02/2003,07/08/2010,1,1,0,1,07/08/2010,07/08/2010,0,1
14753,0,1,1,1,10,,"2682-2002","BIOSANO","93064-C",17/02/2004,,"104010","2465",12/03/2003,07/08/2010,1,1,0,1,07/08/2010,07/08/2010,0,1
14754,0,1,1,1,42,,"2681-2002","BIOSANO","93065-C",17/02/2004,,"104009","2465",12/03/2003,07/08/2010,1,1,0,1,07/08/2010,07/08/2010,0,1
14755,0,1,1,1,5,,"2775-2002","TROPEL TOPIRAMATO","96090-C",01/09/2004,,"102616","2461",10/02/2003,07/08/2010,1,1,0,1,07/08/2010,07/08/2010,0,1
14756,0,1,3,1,3,,"2683-2002","NATIVA O BOTICÁRIO","95017-C",26/07/2004,,"103672","2461",10/02/2003,07/08/2010,1,1,0,1,07/08/2010,07/08/2010,0,1
14757,0,1,1,1,32,,"4387-1998","SQUIRT","86733-C",13/06/2002,,"87007","2166",21/10/1999,07/08/2010,1,1,0,1,07/08/2010,07/08/2010,0,1
14758,0,1,3,1,32,,"4388-1998","SQUIRT","93549-C",12/03/2004,,"87057","2166",21/10/1999,07/08/2010,1,1,0,1,07/08/2010,07/08/2010,0,1
14759,0,1,1,1,29,,"2762-2002","OTOYAN","95024-C",26/07/2004,,"102611","2461",10/02/2003,07/08/2010,1,1,0,1,07/08/2010,07/08/2010,0,1
14760,0,1,1,1,30,,"2763-2002","OTOYAN","95028-C",26/07/2004,,"102612","2461",10/02/2003,07/08/2010,1,1,0,1,07/08/2010,07/08/2010,0,1
14761,0,1,1,1,31,,"2758-2002","OTOYAN","95020-C",26/07/2004,,"102607","2461",10/02/2003,07/08/2010,1,1,0,1,07/08/2010,07/08/2010,0,1
14764,0,1,1,1,31,,"2761-2002","SETUBAL","95014-C",26/07/2004,,"102610","2461",10/02/2003,07/08/2010,1,1,0,1,07/08/2010,07/08/2010,0,1
14765,0,1,1,1,5,,"2820-2002","NEWCAINA","95898-C",31/08/2004,,"102629","2461",10/02/2003,07/08/2010,1,1,0,1,07/08/2010,07/08/2010,0,1
14766,0,1,3,1,5,,"2765-2002","NOSOTRAS","94967-C",21/07/2004,,"103314","2461",10/02/2003,07/08/2010,1,1,0,1,07/08/2010,07/08/2010,0,1
14767,0,1,3,1,16,,"2764-2002","NOSOTRAS","95022-C",26/07/2004,,"103313","2461",10/02/2003,07/08/2010,1,1,0,1,07/08/2010,07/08/2010,0,1
14768,0,1,1,1,5,,,"HULMORAP",,,,,,,07/08/2010,1,1,0,1,07/08/2010,07/08/2010,0,1
14769,0,1,1,1,5,,"2790-2002","REGIVAS","96088-C",01/09/2004,,"102620","2461",10/02/2003,07/08/2010,1,1,0,1,07/08/2010,07/08/2010,0,1
14770,0,1,1,1,5,,"2788-2002","BENASIA","96086-C",01/09/2004,,"102618","2461",10/02/2003,07/08/2010,1,1,0,1,07/08/2010,07/08/2010,0,1
14771,0,1,1,1,29,,"2787-2002","PURISIMA LA SIBILA","96288-C",13/09/2004,,"102617","2461",10/02/2003,07/08/2010,1,1,0,1,07/08/2010,07/08/2010,0,1
14772,0,1,1,1,3,,"2789-2002","REGRESSION DE EBEL","94968-C",21/07/2004,,"102619","2461",10/02/2003,07/08/2010,1,1,0,1,07/08/2010,07/08/2010,0,1
14773,0,1,1,1,5,,,"SPORTAK","38357-C",26/11/1980,"57510-A","37226",,,07/08/2010,1,1,0,1,07/08/2010,07/08/2010,0,1
14774,0,1,1,1,5,,"2407-1992","PRELUDE","56213-C",06/04/1994,,"58728","1813",17/12/1993,07/08/2010,1,1,0,1,07/08/2010,07/08/2010,0,1
14775,0,1,1,1,5,,"0923-1992","OCTAVE","55196-C",16/09/1993,"63597-A","57256","1782",31/05/1993,07/08/2010,1,1,0,1,07/08/2010,07/08/2010,0,1
14776,0,1,1,1,5,,,"MITAC - 666","35200-C",05/09/1978,"54641-A","33832",,,07/08/2010,0,1,0,0,07/08/2010,07/08/2010,0,1
14777,0,1,1,1,5,,"1577-1988","GALTAC","49094-C",09/08/1989,"55592-A","50112","1588",17/03/1989,07/08/2010,1,1,0,1,07/08/2010,07/08/2010,0,1
14778,0,1,1,1,5,,,"FICAM","42761-C",09/09/1983,"46011-A","43161",,,07/08/2010,1,1,0,1,07/08/2010,07/08/2010,0,1
14779,0,1,1,1,5,,"1576-1988","CHAMILOX","49093-C",09/08/1989,"55591-A","50111","1588",17/03/1989,07/08/2010,1,1,0,1,07/08/2010,07/08/2010,0,1
14780,0,1,1,1,5,,"0690-1996","ARABLOC",,,,"75637","2030",10/09/1997,07/08/2010,1,1,0,1,07/08/2010,07/08/2010,0,1
20350,0,1,1,1,1,,,"SUPERFLOC","27687-C",19/12/1972,"61487-A","27406",,,07/08/2010,1,1,0,1,07/08/2010,07/08/2010,0,1
20351,0,1,1,1,5,,"3657-2008","EVINET","118225-C",20/03/2009,,"131767","3137",31/10/2008,07/08/2010,1,1,0,1,07/08/2010,07/08/2010,0,1
20352,0,1,2,1,16,,"3703-2008","DISEÑO",,,,,,,07/08/2010,1,1,0,1,07/08/2010,07/08/2010,0,1
20353,0,1,3,2,35,,"3780-2008","dot.lib","119970-C",11/08/2009,,"133830","3162",29/01/2009,07/08/2010,1,1,0,1,07/08/2010,07/08/2010,0,1
20354,0,1,1,1,3,,"3696-2008","KIMCARE","118160-C",20/03/2009,,"131780","3137",31/10/2008,07/08/2010,1,1,0,1,07/08/2010,07/08/2010,0,1
14798,0,1,1,1,5,,"0400-1993","BIOTHRINE","57184-C",19/09/1994,,"59983","1835",20/07/1994,07/08/2010,1,1,0,1,07/08/2010,07/08/2010,0,1
14799,0,1,1,1,5,,"1099-1989","BARAKI","49683-C",29/01/1990,"57345-A","51229","1625",04/12/1989,07/08/2010,1,1,0,1,07/08/2010,07/08/2010,0,1
14800,0,1,1,1,12,,"2823-2002","ZENITH","96340-C",15/09/2004,,"102632","2461",10/02/2003,07/08/2010,1,1,0,1,07/08/2010,07/08/2010,0,1
14801,0,1,1,1,34,,"0993-1999","LA FLOR DEL PUNTO","78905-C",31/05/2000,,"86758","2166",21/10/1999,07/08/2010,1,1,0,1,07/08/2010,07/08/2010,0,1
14802,0,1,1,1,5,,"2844-2002","SAFOXEN","95997-C",01/09/2004,,"102636","2461",10/02/2003,07/08/2010,1,1,0,1,07/08/2010,07/08/2010,0,1
14803,0,1,1,1,6,,,"UNBRAKO","27326-C",30/08/1972,"61039-A","26991",,,07/08/2010,1,1,0,1,07/08/2010,07/08/2010,0,1
14804,0,1,1,1,26,,,"UNBRAKO","27326-C",30/08/1972,"61381-A","26991",,,07/08/2010,1,1,0,1,07/08/2010,07/08/2010,0,1
14805,0,1,1,1,5,,"3032-1996","DUNASON","101006-C",04/10/2005,,"74035","1977",07/03/1997,07/08/2010,1,1,0,1,07/08/2010,07/08/2010,0,1
14806,0,1,5,1,32,,,"CANADA DRY GINGER ALE","39816-C",12/08/1981,"61393-A","39127","1138",30/06/1980,07/08/2010,1,1,0,1,07/08/2010,07/08/2010,0,1
14807,0,1,1,1,29,,,"COMPLAN","16898-C",30/08/1963,"31748-A","13942",,,07/08/2010,1,1,0,1,07/08/2010,07/08/2010,0,1
14808,0,1,1,1,30,,,"COMPLAN","16898-C",30/08/1963,"31750-A","13942",,,07/08/2010,1,1,0,1,07/08/2010,07/08/2010,0,1
14809,0,1,1,1,5,,,"COMPLAN","16897-C",30/08/1963,,"13942",,,07/08/2010,1,1,0,1,07/08/2010,07/08/2010,0,1
14810,0,1,1,1,30,,,"CASILAN","16900-C",30/08/1963,"31746-A","13944",,,07/08/2010,1,1,0,1,07/08/2010,07/08/2010,0,1
14811,0,1,0,1,5,,"1076-1990","KITADOL","51381-C",04/06/1991,"59318-A","52927","1682",09/04/1991,07/08/2010,1,1,0,1,07/08/2010,07/08/2010,0,1
14812,0,1,1,1,5,,"0410-1998","VIPRINEX","71400-C",09/03/1999,,"80029","2097",07/12/1998,07/08/2010,1,1,0,1,07/08/2010,07/08/2010,0,1
14813,0,1,1,1,5,,,"TROMBOFOB - 666","13678-C",13/12/1957,"51576-A","10705",,,07/08/2010,0,1,0,0,07/08/2010,07/08/2010,0,1
19666,0,1,1,1,5,,"5478-2007","OSTEOVIT D3",,,,"127885","3086",28/04/2008,07/08/2010,1,1,0,1,07/08/2010,07/08/2010,0,1
19667,0,1,1,1,5,,"5474-2007","VERTE",,,,"127882","3086",28/04/2008,07/08/2010,1,1,0,1,07/08/2010,07/08/2010,0,1
19668,0,1,1,1,5,,"5475-2007","IBP",,,,"128287","3086",28/04/2008,07/08/2010,1,1,0,1,07/08/2010,07/08/2010,0,1
19669,0,1,1,1,5,,"5476-2007","OSTEOVIT JUNIOR",,,,"127883","3086",28/04/2008,07/08/2010,1,1,0,1,07/08/2010,07/08/2010,0,1
19670,0,1,1,1,5,,"5477-2007","CEFASABAL",,,,"127884","3086",28/04/2008,07/08/2010,1,1,0,1,07/08/2010,07/08/2010,0,1
19671,0,1,1,1,5,,,"PYRIDIUM",,,,,,,07/08/2010,1,1,0,1,07/08/2010,07/08/2010,0,1
19672,0,1,1,1,5,,"5499-2007","ADROMUX","114766-C",12/08/2008,,"127888","3086",28/04/2008,07/08/2010,1,1,0,1,07/08/2010,07/08/2010,0,1
19673,0,1,3,1,3,,"5498-2007","D'ANTAN","114757-C",12/08/2008,,"128141","3086",28/04/2008,07/08/2010,1,1,0,1,07/08/2010,07/08/2010,0,1
19674,0,1,3,1,31,,"5497-2007","PRO-CAN","114758-C",12/08/2008,,"128140","3086",28/04/2008,07/08/2010,1,1,0,1,07/08/2010,07/08/2010,0,1
19675,0,1,1,1,3,,"5496-2007","KLEENEX CARE",,,,"127887","3086",28/04/2008,07/08/2010,1,1,0,1,07/08/2010,07/08/2010,0,1
19676,0,1,1,1,5,,"5461-2007","BIONOVA",,,,"127880","3086",28/04/2008,07/08/2010,1,1,0,1,07/08/2010,07/08/2010,0,1
19677,0,1,1,1,5,,"5462-2007","YASTA",,,,"127881","3086",28/04/2008,07/08/2010,1,1,0,1,07/08/2010,07/08/2010,0,1
19678,0,1,1,1,11,,"5479-2007","TCL",,,,"129452","3108",25/07/2008,07/08/2010,1,1,0,1,07/08/2010,07/08/2010,0,1
19679,0,1,1,1,12,,,"SUBARU","34430-C",20/02/1978,"70501-A","33924",,,07/08/2010,1,1,0,1,07/08/2010,07/08/2010,0,1
19680,0,1,1,1,32,,"5460-2007","ESSENCES - 666",,,,"127879","3086",28/04/2008,07/08/2010,0,1,0,0,07/08/2010,07/08/2010,0,1
19681,0,1,3,1,9,,"5668-2007","DELAN ELECTRIC","114927-C",28/08/2008,,"128187","3086",28/04/2008,07/08/2010,1,1,0,1,07/08/2010,07/08/2010,0,1
19682,0,1,1,1,5,,"5552-2007","FLOGIATRIN","114924-C",28/08/2008,,"127902","3086",28/04/2008,07/08/2010,1,1,0,1,07/08/2010,07/08/2010,0,1
19683,0,1,1,1,5,,"5551-2007","DISLEMBRAL","114925-C",28/08/2008,,"127901","3086",28/04/2008,07/08/2010,1,1,0,1,07/08/2010,07/08/2010,0,1
19684,0,1,3,1,31,,"5646-2007","VITALIA",,,,"128176","3086",28/04/2008,07/08/2010,1,1,0,1,07/08/2010,07/08/2010,0,1
19685,0,1,3,1,31,,"5648-2007","AVANT","114928-C",28/08/2008,,"128177","3086",28/04/2008,07/08/2010,1,1,0,1,07/08/2010,07/08/2010,0,1
19686,0,1,1,1,5,,"5738-2007","VALAMOD","115701-C",14/10/2008,,"127964","3086",28/04/2008,07/08/2010,1,1,0,1,07/08/2010,07/08/2010,0,1
19687,0,1,1,1,5,,,"AMLOPLUS",,,,,,,07/08/2010,1,1,0,1,07/08/2010,07/08/2010,0,1
19688,0,1,3,1,31,,"5671-2007","CALYXAGRO","114929-C",28/08/2008,,"128295","3086",02/04/2008,07/08/2010,1,1,0,1,07/08/2010,07/08/2010,0,1
19689,0,1,3,2,35,,"5670-2007","CALYXAGRO","114930-C",28/08/2008,,"128294","3086",28/04/2008,07/08/2010,1,1,0,1,07/08/2010,07/08/2010,0,1
19690,0,1,3,2,36,,"5669-2007","CALYXAGRO","114931-C",28/08/2008,,"128293","3086",28/04/2008,07/08/2010,1,1,0,1,07/08/2010,07/08/2010,0,1
19691,0,1,3,2,41,,"5549-2007","POR LAS MUJERES","114753-C",12/08/2008,,"128155","3086",28/04/2008,07/08/2010,1,1,0,1,07/08/2010,07/08/2010,0,1
19692,0,1,1,3,41,,"5649-2007","PARA QUE ELLAS AVANCEN, TU TIENES QUE CORRER","114919-C",28/08/2008,,"127943","3086",28/04/2008,07/08/2010,1,1,0,1,07/08/2010,07/08/2010,0,1
19693,0,1,3,1,3,,"5550-2007","VITAL ESIKA","114754-C",12/08/2008,,"128156","3086",28/04/2008,07/08/2010,1,1,0,1,07/08/2010,07/08/2010,0,1
19694,0,1,1,1,5,,"5583-2007","OPTI-VIMIN","114923-C",28/08/2008,,"127921","3086",28/04/2008,07/08/2010,1,1,0,1,07/08/2010,07/08/2010,0,1
19695,0,1,1,1,5,,"5584-2007","EFEDRIN","114933-C",28/08/2008,,"127922","3086",28/04/2008,07/08/2010,1,1,0,1,07/08/2010,07/08/2010,0,1
19696,0,1,1,1,30,,"5585-2007","BIOFIBRA","114932-C",28/08/2008,,"127923","3086",28/04/2008,07/08/2010,1,1,0,1,07/08/2010,07/08/2010,0,1
15148,0,1,1,1,3,,"0470-2003","XENZA","94109-C",04/05/2004,,"104587","2482",12/05/2003,07/08/2010,1,1,0,1,07/08/2010,07/08/2010,0,1
15149,0,1,3,1,25,,"0590-2003","TRY ON","94106-C",04/05/2004,,"105004","2482",12/05/2003,07/08/2010,1,1,0,1,07/08/2010,07/08/2010,0,1
15150,0,1,1,1,5,,"0564-2003","CITALOPRAM - 666","94111-C",04/05/2004,,"104629","2482",12/05/2003,07/08/2010,0,1,0,0,07/08/2010,07/08/2010,0,1
15151,0,1,1,1,5,,"0558-2003","DOSIN","105356-C",11/09/2006,,"104626","2482",12/05/2003,07/08/2010,1,1,0,1,07/08/2010,07/08/2010,0,1
15153,0,1,1,1,5,,"0559-2003","RHEM","94100-C",30/04/2004,,"104627","2482",12/05/2003,07/08/2010,1,1,0,1,07/08/2010,07/08/2010,0,1
15154,0,1,1,1,16,,"0378-1992","PEGAFIX","54820-C",11/05/1993,"62226-A","56713","1764",13/01/1993,07/08/2010,1,1,0,1,07/08/2010,07/08/2010,0,1
15155,0,1,3,1,3,,,"TABU","5259-C",07/11/1942,"62225-A","770",,,07/08/2010,1,1,0,1,07/08/2010,07/08/2010,0,1
15156,0,1,1,1,25,,"0623-2003","BUENOSDIAS GACEL","94105-C",04/05/2004,,"104634","2482",12/05/2003,07/08/2010,1,1,0,1,07/08/2010,07/08/2010,0,1
15183,0,1,1,1,5,,"0707-2003","CARDIO-VIMIN","94204-C",14/05/2004,,"105156","2505",25/07/2003,07/08/2010,1,1,0,1,07/08/2010,07/08/2010,0,1
15249,0,1,1,1,5,,"1190-2003","DEDYS","94732-C",02/07/2004,,"105360","2505",25/07/2003,07/08/2010,1,1,0,1,07/08/2010,07/08/2010,0,1
17918,0,1,1,1,5,,,"DEPONIT","45018-C",12/08/1986,"71296-A","45578",,,07/08/2010,1,1,0,1,07/08/2010,07/08/2010,0,1
18410,0,1,1,1,5,,"0214-2007","LIPOGRASIL",,,,"123505","2995",16/05/2007,07/08/2010,1,1,0,1,07/08/2010,07/08/2010,0,1
19412,0,1,1,1,5,,"3966-2007","CONDILOM-BUSSIE","113938-C",16/06/2008,,"126719","3070",29/02/2008,07/08/2010,1,1,0,1,07/08/2010,07/08/2010,0,1
19413,0,1,3,1,25,,"5586-2007","X","116043-C",12/11/2008,,"129625","3108",25/07/2008,07/08/2010,1,1,0,1,07/08/2010,07/08/2010,0,1
19414,0,1,1,1,30,,"0512-1997","CANDYMAX",,,,"76104",,,07/08/2010,1,1,0,1,07/08/2010,07/08/2010,0,1
19415,0,1,2,1,30,,"1424-1997","DISEÑO",,,,"79101",,,07/08/2010,1,1,0,1,07/08/2010,07/08/2010,0,1
19416,0,1,1,1,3,,"3965-2007","SANALATHUM",,,,"126718","3070",29/02/2008,07/08/2010,1,1,0,1,07/08/2010,07/08/2010,0,1
19417,0,1,1,1,3,,"3964-2007","PHARMALATHUM",,,,"126717","3070",29/02/2008,07/08/2010,1,1,0,1,07/08/2010,07/08/2010,0,1
19418,0,1,1,1,3,,"3963-2007","CALORUB",,,,"126716","3070",29/02/2008,07/08/2010,1,1,0,1,07/08/2010,07/08/2010,0,1
19419,0,1,1,1,3,,"3962-2007","MEDILATHUM",,,,"126715","3070",29/02/2008,07/08/2010,1,1,0,1,07/08/2010,07/08/2010,0,1
19420,0,1,1,1,3,,"3960-2007","NOVALATHUM",,,,"126713","3070",29/02/2008,07/08/2010,1,1,0,1,07/08/2010,07/08/2010,0,1
19421,0,1,1,1,3,,"3961-2007","TOTAI",,,,"126714","3070",29/02/2008,07/08/2010,1,1,0,1,07/08/2010,07/08/2010,0,1
19422,0,1,1,1,5,,"4367-2007","ANFIBAN","114365-C",21/07/2008,,"126823","3070",29/02/2008,07/08/2010,1,1,0,1,07/08/2010,07/08/2010,0,1
19423,0,1,3,1,5,,"3984-2007","MARIE STOPES","116205-C",26/11/2008,,"130008","3108",25/07/2008,07/08/2010,1,1,0,1,07/08/2010,07/08/2010,0,1
19424,0,1,3,1,10,,"3986-2007","MARIE STOPES","118002-C",16/03/2009,,"131238","3129",09/10/2008,07/08/2010,1,1,0,1,07/08/2010,07/08/2010,0,1
19425,0,1,3,2,35,,"3983-2007","MARIE STOPES","116033-C",12/11/2008,,"130007","3108",25/07/2008,07/08/2010,1,1,0,1,07/08/2010,07/08/2010,0,1
19426,0,1,3,2,36,,"3985-2007","MARIE STOPES","118003-C",16/03/2009,,"131237","3129",09/10/2008,07/08/2010,1,1,0,1,07/08/2010,07/08/2010,0,1
19427,0,1,3,2,41,,"3982-2007","MARIE STOPES","117013-C",15/12/2008,,"130006","3108",25/07/2008,07/08/2010,1,1,0,1,07/08/2010,07/08/2010,0,1
19428,0,1,3,2,44,,"3981-2007","MARIE STOPES","116034-C",12/11/2008,,"130005","3108",25/07/2008,07/08/2010,1,1,0,1,07/08/2010,07/08/2010,0,1
19474,0,1,5,2,33,,,"ABSOLUT COUNTRY OF SWEDEN","45805-C",09/07/1987,"71317-A","46351",,,07/08/2010,1,1,0,1,07/08/2010,07/08/2010,0,1
19475,0,1,1,1,5,,,"MIFEGYNE","45673-C",09/06/1987,"71630-A","46461",,,07/08/2010,1,1,0,1,07/08/2010,07/08/2010,0,1
19476,0,1,1,1,5,,,"LIBRESSE","34097-C",03/11/1977,"71285-A","33572",,,07/08/2010,1,1,0,1,07/08/2010,07/08/2010,0,1
19477,0,1,3,1,11,,"1962-1997","F.V.","73810-C",29/07/1999,,"77258",,,07/08/2010,1,1,0,1,07/08/2010,07/08/2010,0,1
19478,0,1,3,1,11,,"1961-1997","F.V.","73809-C",28/07/1999,,"77192",,,07/08/2010,1,1,0,1,07/08/2010,07/08/2010,0,1
